Instituicao;Regiao;Periodo;Ano;Mes;Consumo_Carbapenemes;Populacao_Regiao;Total_Urgencias;Urgencias_Geral;Urgencias_Pediatricas;Urgencias_Obstetricia;Urgencias_Psiquiatrica;Total_Consultas;valor_base_sazonal;media_3m;media_6m;tendencia_mom;tendencia_yoy;indice_sazonal;forecast_hibrido;variacao_prevista_pct
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2019-12-01;2019;12;197.0;1789217.0;175810.0;127857.0;40306.0;7647.0;0.0;234613.0;252.0;250.0;292.6666666666667;-0.1471861471861472;-0.21825396825396826;0.8476156328433131;271.8;0.17662337662337668
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2020-01-01;2020;1;239.0;1790825.0;15915.0;11359.0;3950.0;606.0;0.0;22378.0;164.0;222.33333333333334;276.6666666666667;0.2131979695431472;0.4573170731707317;1.035005413208228;244.5666666666667;0.24145516074450102
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2020-02-01;2020;2;229.0;1790825.0;29574.0;21207.0;7175.0;1192.0;0.0;41282.0;149.0;221.66666666666666;265.5;-0.04184100418410042;0.5369127516778524;0.9916997473836161;223.28333333333333;-0.06576011157601114
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2020-03-01;2020;3;255.0;1790825.0;38291.0;28370.0;8329.0;1592.0;0.0;58513.0;208.0;241.0;245.5;0.11353711790393013;0.22596153846153846;1.1042944785276074;223.95;-0.02205240174672496
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2020-04-01;2020;4;206.0;1790825.0;44333.0;33706.0;8661.0;1966.0;0.0;71731.0;125.0;230.0;226.16666666666666;-0.19215686274509805;0.648;0.8920967159870083;224.45;-0.11980392156862751
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2020-05-01;2020;5;245.0;1790825.0;52146.0;40441.0;9318.0;2387.0;0.0;88301.0;193.0;235.33333333333334;228.5;0.18932038834951456;0.2694300518134715;1.0609888127029954;211.21666666666667;0.02532362459546933
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2020-06-01;2020;6;184.0;1790825.0;60943.0;47971.0;10108.0;2864.0;0.0;106730.0;194.0;211.66666666666666;226.33333333333334;-0.24897959183673468;-0.05154639175257732;0.7968242511728618;212.33333333333334;-0.1333333333333333
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2020-07-01;2020;7;312.0;1790825.0;71177.0;56264.0;11510.0;3403.0;0.0;127035.0;335.0;247.0;238.5;0.6956521739130435;-0.06865671641791045;1.351136773727896;233.85000000000002;0.2709239130434784
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2020-08-01;2020;8;311.0;1790825.0;81614.0;64791.0;12884.0;3939.0;0.0;141173.0;296.0;269.0;252.16666666666666;-0.003205128205128205;0.05067567567567568;1.346806207145435;277.15;-0.111698717948718
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2020-09-01;2020;9;219.0;1790825.0;92068.0;72940.0;14658.0;4470.0;0.0;162254.0;375.0;280.6666666666667;246.16666666666666;-0.2958199356913183;-0.416;0.948394081559004;273.3833333333333;-0.12095391211146844
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2020-10-01;2020;10;160.0;1790825.0;102984.0;81300.0;16733.0;4951.0;0.0;183406.0;322.0;230.0;238.5;-0.2694063926940639;-0.5031055900621118;0.6928906531937928;261.55;0.19429223744292234
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2020-11-01;2020;11;191.0;1790825.0;112572.0;88694.0;18479.0;5399.0;0.0;206451.0;231.0;190.0;229.5;0.19375;-0.17316017316017315;0.8271382172500903;228.25;0.42656249999999996
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2020-12-01;2020;12;220.0;1790825.0;122043.0;96363.0;19834.0;5846.0;0.0;225098.0;197.0;190.33333333333334;235.5;0.1518324607329843;0.116751269035533;0.9527246481414652;212.01666666666665;0.11003490401396143
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2021-01-01;2021;1;204.0;1794664.0;9160.0;7454.0;1263.0;443.0;0.0;19389.0;239.0;205.0;217.5;-0.07272727272727272;-0.14644351464435146;0.7331536388140162;207.15;-0.058409090909090855
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2021-02-01;2021;2;348.0;1794664.0;15831.0;13006.0;1963.0;862.0;0.0;37585.0;229.0;257.3333333333333;223.66666666666666;0.7058823529411765;0.519650655021834;1.2506738544474394;243.56666666666666;0.19395424836601305
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2021-03-01;2021;3;224.0;1794664.0;25015.0;20591.0;3063.0;1361.0;0.0;61102.0;255.0;258.6666666666667;224.5;-0.3563218390804598;-0.12156862745098039;0.8050314465408805;242.48333333333335;-0.3032088122605363
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2021-04-01;2021;4;285.0;1794664.0;35966.0;29097.0;5018.0;1851.0;0.0;84045.0;206.0;285.6666666666667;245.33333333333334;0.27232142857142855;0.38349514563106796;1.0242587601078168;267.43333333333334;0.19389880952380945
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2021-05-01;2021;5;263.0;1794664.0;49169.0;38939.0;7813.0;2417.0;0.0;107273.0;245.0;257.3333333333333;257.3333333333333;-0.07719298245614035;0.07346938775510205;0.945193171608266;247.06666666666666;-0.13309941520467838
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2021-06-01;2021;6;249.0;1794664.0;63252.0;49282.0;11024.0;2946.0;0.0;128130.0;184.0;265.6666666666667;262.1666666666667;-0.053231939163498096;0.3532608695652174;0.894878706199461;260.48333333333335;-0.009569074778200237
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2021-07-01;2021;7;349.0;1794664.0;77673.0;60117.0;14054.0;3502.0;0.0;149576.0;312.0;287.0;286.3333333333333;0.40160642570281124;0.11858974358974358;1.2542677448337827;266.2;0.0690763052208836
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2021-08-01;2021;8;294.0;1794664.0;91437.0;70760.0;16587.0;4090.0;0.0;166121.0;311.0;297.3333333333333;277.3333333333333;-0.15759312320916904;-0.05466237942122187;1.0566037735849056;294.26666666666665;-0.156829035339064
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2021-09-01;2021;9;244.0;1794664.0;105277.0;80895.0;19726.0;4656.0;0.0;188954.0;219.0;295.6666666666667;280.6666666666667;-0.17006802721088435;0.1141552511415525;0.8769092542677448;294.23333333333335;0.0007936507936507908
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2021-10-01;2021;10;303.0;1794664.0;120701.0;91681.0;23851.0;5169.0;0.0;210878.0;160.0;280.3333333333333;283.6666666666667;0.24180327868852458;0.89375;1.0889487870619947;269.06666666666666;0.10273224043715845
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2021-11-01;2021;11;307.0;1794664.0;135221.0;102067.0;27505.0;5649.0;0.0;234804.0;191.0;284.6666666666667;291.0;0.013201320132013201;0.6073298429319371;1.1033243486073674;261.6333333333333;-0.13652365236523656
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2021-12-01;2021;12;269.0;1794664.0;148565.0;111964.0;30422.0;6179.0;0.0;253161.0;220.0;293.0;294.3333333333333;-0.1237785016286645;0.22272727272727272;0.9667565139263252;273.0;-0.11074918566775249
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2022-01-01;2022;1;215.0;1799396.0;12802.0;9931.0;2393.0;478.0;0.0;22446.0;204.0;263.6666666666667;272.0;-0.20074349442379183;0.05392156862745098;0.8054948485794567;257.43333333333334;-0.04299876084262699
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2022-02-01;2022;2;311.0;1799396.0;24661.0;18690.0;5029.0;942.0;0.0;43940.0;348.0;265.0;274.8333333333333;0.44651162790697674;-0.10632183908045977;1.1651576646893536;255.75;0.1895348837209303
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2022-03-01;2022;3;154.0;1799396.0;40611.0;29759.0;9377.0;1475.0;0.0;68000.0;224.0;226.66666666666666;259.8333333333333;-0.5048231511254019;-0.3125;0.5769591008429596;260.8833333333333;-0.16114683815648445
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2022-04-01;2022;4;297.0;1799396.0;56032.0;40694.0;13383.0;1955.0;0.0;87584.0;285.0;254.0;258.8333333333333;0.9285714285714286;0.042105263157894736;1.1127068373399938;249.45;0.6198051948051948
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2022-05-01;2022;5;346.0;1799396.0;73640.0;53227.0;17874.0;2539.0;0.0;110068.0;263.0;265.6666666666667;265.3333333333333;0.16498316498316498;0.3155893536121673;1.2962847330627536;269.43333333333334;-0.0928170594837261
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2022-06-01;2022;6;323.0;1799396.0;87803.0;63769.0;20913.0;3121.0;0.0;129686.0;249.0;322.0;274.3333333333333;-0.06647398843930635;0.2971887550200803;1.2101155167030908;295.90000000000003;-0.14479768786127156
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2022-07-01;2022;7;268.0;1799396.0;102500.0;74926.0;23967.0;3607.0;0.0;149444.0;349.0;312.3333333333333;283.1666666666667;-0.17027863777089783;-0.23209169054441262;1.0040586949734622;290.9166666666667;-0.09932920536635703
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2022-08-01;2022;8;290.0;1799396.0;116514.0;85862.0;26516.0;4136.0;0.0;166627.0;294.0;293.6666666666667;279.6666666666667;0.08208955223880597;-0.013605442176870748;1.0864814236653138;300.53333333333336;0.12139303482587072
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2022-09-01;2022;9;316.0;1799396.0;130345.0;96388.0;29230.0;4727.0;0.0;189213.0;244.0;291.3333333333333;306.6666666666667;0.0896551724137931;0.29508196721311475;1.1838901030284108;296.46666666666664;0.022298850574712592
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2022-10-01;2022;10;167.0;1799396.0;146770.0;107624.0;33854.0;5292.0;0.0;211297.0;303.0;257.6666666666667;285.0;-0.47151898734177217;-0.44884488448844884;0.6256634405245082;263.1333333333333;-0.1672995780590718
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2022-11-01;2022;11;228.0;1799396.0;164069.0;118589.0;39611.0;5869.0;0.0;234834.0;307.0;237.0;265.3333333333333;0.3652694610778443;-0.25732899022801303;0.8541991882610053;258.7;0.5491017964071856
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2022-12-01;2022;12;288.0;1799396.0;179374.0;129350.0;43663.0;6361.0;0.0;253630.0;269.0;227.66666666666666;259.5;0.2631578947368421;0.07063197026022305;1.0789884483296908;253.08333333333334;0.11001461988304095
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2023-01-01;2023;1;214.0;1820509.0;14555.0;10641.0;3388.0;526.0;0.0;25625.0;215.0;243.33333333333334;250.5;-0.2569444444444444;-0.004651162790697674;0.9514635050018526;250.61666666666667;-0.12980324074074068
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2023-02-01;2023;2;122.0;1820509.0;28495.0;20746.0;6744.0;1005.0;0.0;46716.0;311.0;208.0;222.5;-0.42990654205607476;-0.6077170418006431;0.5424231196739533;213.75;-0.001168224299065379
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2023-03-01;2023;3;234.0;1820509.0;44677.0;32065.0;11013.0;1599.0;0.0;71639.0;154.0;190.0;208.83333333333334;0.9180327868852459;0.5194805194805194;1.040385327899222;219.85000000000002;0.8020491803278691
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2023-04-01;2023;4;260.0;1820509.0;59497.0;42832.0;14470.0;2195.0;0.0;91329.0;297.0;205.33333333333334;224.33333333333334;0.1111111111111111;-0.12457912457912458;1.1559836976658022;200.76666666666668;-0.142022792022792
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2023-05-01;2023;5;256.0;1820509.0;75926.0;54545.0;18572.0;2809.0;0.0;116393.0;346.0;250.0;229.0;-0.015384615384615385;-0.26011560693641617;1.1381993330863283;253.1;-0.02653846153846151
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2023-06-01;2023;6;218.0;1820509.0;91208.0;65790.0;21991.0;3427.0;0.0;139520.0;323.0;244.66666666666666;217.33333333333334;-0.1484375;-0.32507739938080493;0.9692478695813265;256.73333333333335;0.0028645833333333925
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2023-07-01;2023;7;144.0;1820509.0;107067.0;77775.0;25260.0;4032.0;0.0;159207.0;268.0;206.0;205.66666666666666;-0.3394495412844037;-0.4626865671641791;0.6402371248610597;229.3;0.05183486238532109
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2023-08-01;2023;8;213.0;1820509.0;122794.0;90042.0;28046.0;4706.0;0.0;176894.0;290.0;191.66666666666666;220.83333333333334;0.4791666666666667;-0.2655172413793103;0.9470174138569841;215.6833333333333;0.49780092592592573
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2023-09-01;2023;9;240.0;1820509.0;137488.0;101202.0;30954.0;5332.0;0.0;199897.0;316.0;199.0;221.83333333333334;0.1267605633802817;-0.24050632911392406;1.0670618747684328;224.05;0.051877934272300585
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2023-10-01;2023;10;303.0;1820509.0;152180.0;111601.0;34663.0;5916.0;0.0;222689.0;167.0;252.0;229.0;0.2625;0.8143712574850299;1.3471656168951465;257.9;0.07458333333333322
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2023-11-01;2023;11;220.0;1820509.0;166203.0;121072.0;38680.0;6451.0;0.0;246715.0;228.0;254.33333333333334;223.0;-0.2739273927392739;-0.03508771929824561;0.9781400518710633;227.46666666666667;-0.24928492849284933
Centro Hospitalar Baixo Vouga;Região de Saúde do Centro;2023-12-01;2023;12;275.0;1820509.0;180739.0;131126.0;42699.0;6914.0;0.0;265462.0;288.0;266.0;232.5;0.25;-0.04513888888888889;1.2226750648388292;248.35;0.1288636363636364
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2013-01-01;2013;1;0.0;4003714.0;4192.0;838.0;0.0;3354.0;0.0;15368.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2013-02-01;2013;2;0.0;4003714.0;24763.0;16649.0;6549.0;1565.0;0.0;29006.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2013-03-01;2013;3;0.0;4003714.0;37806.0;25459.0;9980.0;2367.0;0.0;42412.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2013-04-01;2013;4;0.0;4003714.0;49982.0;33785.0;13071.0;3126.0;0.0;57385.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2013-05-01;2013;5;0.0;4003714.0;62759.0;42446.0;16312.0;4001.0;0.0;73636.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2013-06-01;2013;6;0.0;4003714.0;74868.0;50869.0;19278.0;4721.0;0.0;85422.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2013-07-01;2013;7;0.0;4003714.0;87256.0;59802.0;21949.0;5505.0;0.0;99444.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2013-08-01;2013;8;0.0;4003714.0;98800.0;68283.0;24199.0;6318.0;0.0;109852.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2013-09-01;2013;9;0.0;4003714.0;110650.0;76499.0;27020.0;7131.0;0.0;123682.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2013-10-01;2013;10;0.0;4003714.0;123600.0;84960.0;30697.0;7943.0;0.0;140401.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2013-11-01;2013;11;0.0;4003714.0;135657.0;92967.0;34014.0;8676.0;0.0;155157.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2013-12-01;2013;12;0.0;4003714.0;148589.0;101701.0;37421.0;9467.0;0.0;168920.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2014-01-01;2014;1;0.0;3999781.0;13429.0;8774.0;3825.0;830.0;0.0;16533.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2014-02-01;2014;2;0.0;3999781.0;24843.0;16304.0;6955.0;1584.0;0.0;30444.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2014-03-01;2014;3;0.0;3999781.0;37681.0;25006.0;10242.0;2433.0;0.0;45619.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2014-04-01;2014;4;0.0;3999781.0;49410.0;33158.0;13055.0;3197.0;0.0;59818.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2014-05-01;2014;5;0.0;3999781.0;61837.0;41649.0;16161.0;4027.0;0.0;75740.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2014-06-01;2014;6;0.0;3999781.0;73852.0;50044.0;19029.0;4779.0;0.0;89961.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2014-07-01;2014;7;0.0;3999781.0;85559.0;58471.0;21512.0;5576.0;0.0;104161.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2014-08-01;2014;8;0.0;3999781.0;96658.0;66752.0;23511.0;6395.0;0.0;114826.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2014-09-01;2014;9;0.0;3999781.0;107636.0;74805.0;25650.0;7181.0;0.0;129867.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2014-10-01;2014;10;0.0;3999781.0;120426.0;83422.0;28997.0;8007.0;0.0;146223.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2014-11-01;2014;11;0.0;3999781.0;132653.0;91641.0;32388.0;8624.0;0.0;161424.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2014-12-01;2014;12;0.0;3999781.0;145317.0;100051.0;35979.0;9287.0;0.0;175432.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2015-01-01;2015;1;445.0;4002369.0;13929.0;9457.0;3738.0;734.0;0.0;15524.0;0.0;148.33333333333334;74.16666666666667;0.0;0.0;1.1656843483955468;96.41666666666667;0.0
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2015-02-01;2015;2;292.0;4002369.0;24669.0;16925.0;6364.0;1380.0;0.0;30111.0;0.0;245.66666666666666;122.83333333333333;-0.3438202247191011;0.0;0.7648984937786509;159.68333333333334;-0.6411610486891386
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2015-03-01;2015;3;352.0;4002369.0;36505.0;25116.0;9245.0;2144.0;0.0;46058.0;0.0;363.0;181.5;0.2054794520547945;0.0;0.9220694171578258;235.95;-0.1919520547945206
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2015-04-01;2015;4;343.0;4002369.0;47747.0;32752.0;12055.0;2940.0;0.0;61776.0;0.0;329.0;238.66666666666666;-0.02556818181818182;0.0;0.8984937786509496;236.1;-0.3292613636363636
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2015-05-01;2015;5;411.0;4002369.0;60060.0;41186.0;15207.0;3667.0;0.0;76262.0;0.0;368.6666666666667;307.1666666666667;0.19825072886297376;0.0;1.0766208251473477;276.48333333333335;-0.19392614188532553
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2015-06-01;2015;6;483.0;4002369.0;71267.0;49250.0;17633.0;4384.0;0.0;91522.0;0.0;412.3333333333333;387.6666666666667;0.17518248175182483;0.0;1.2652259332023577;322.46666666666664;-0.2154095701540958
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2015-07-01;2015;7;390.0;4002369.0;82841.0;57711.0;19944.0;5186.0;0.0;106449.0;0.0;428.0;378.5;-0.19254658385093168;0.0;1.0216110019646365;327.55;-0.32184265010351965
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2015-08-01;2015;8;309.0;4002369.0;93751.0;65868.0;21873.0;6010.0;0.0;117414.0;0.0;394.0;381.3333333333333;-0.2076923076923077;0.0;0.8094302554027505;311.4;-0.20153846153846156
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2015-09-01;2015;9;348.0;4002369.0;104854.0;73859.0;24213.0;6782.0;0.0;132597.0;0.0;349.0;380.6666666666667;0.1262135922330097;0.0;0.9115913555992141;288.7;-0.06569579288025895
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2015-10-01;2015;10;403.0;4002369.0;117057.0;82117.0;27330.0;7610.0;0.0;148590.0;0.0;353.3333333333333;390.6666666666667;0.15804597701149425;0.0;1.0556647020301244;293.8666666666667;-0.15555555555555556
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2015-11-01;2015;11;446.0;4002369.0;129089.0;90068.0;30700.0;8321.0;0.0;164401.0;0.0;399.0;396.5;0.10669975186104218;0.0;1.1683038637851997;318.45;-0.20980148883374694
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2015-12-01;2015;12;359.0;4002369.0;141152.0;98168.0;33938.0;9046.0;0.0;177904.0;0.0;402.6666666666667;375.8333333333333;-0.19506726457399104;0.0;0.9404060248853962;314.0833333333333;-0.2957772795216742
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2016-01-01;2016;1;433.0;4003306.0;12545.0;8437.0;3426.0;682.0;0.0;14494.0;445.0;412.6666666666667;383.0;0.20612813370473537;-0.02696629213483146;1.1811775403500797;321.23333333333335;-0.10519962859795728
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2016-02-01;2016;2;376.0;4003306.0;24158.0;16371.0;6458.0;1329.0;0.0;29465.0;292.0;389.3333333333333;394.1666666666667;-0.13163972286374134;0.2876712328767123;1.0256876562855195;401.91666666666663;-0.07178598922247892
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2016-03-01;2016;3;377.0;4003306.0;36672.0;25053.0;9535.0;2084.0;0.0;44827.0;352.0;395.3333333333333;399.0;0.0026595744680851063;0.07102272727272728;1.0284155489884066;375.76666666666665;-0.0006205673758865604
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2016-04-01;2016;4;401.0;4003306.0;48751.0;33369.0;12553.0;2829.0;0.0;59780.0;343.0;384.6666666666667;398.6666666666667;0.0636604774535809;0.16909620991253643;1.093884973857695;382.33333333333337;0.014146772767462457
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2016-05-01;2016;5;327.0;4003306.0;61920.0;42219.0;16041.0;3660.0;0.0;76161.0;411.0;368.3333333333333;378.8333333333333;-0.18453865336658354;-0.20437956204379562;0.8920209138440555;366.4166666666667;-0.08624272651704068
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2016-06-01;2016;6;299.0;4003306.0;73476.0;50368.0;18749.0;4359.0;0.0;90876.0;483.0;342.3333333333333;368.8333333333333;-0.0856269113149847;-0.38095238095238093;0.8156399181632189;364.01666666666665;0.11320081549439354
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2016-07-01;2016;7;284.0;4003306.0;84998.0;58787.0;21097.0;5114.0;0.0;103953.0;390.0;303.3333333333333;344.0;-0.05016722408026756;-0.2717948717948718;0.7747215276199136;351.4666666666667;0.1754738015607582
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2016-08-01;2016;8;455.0;4003306.0;96301.0;67218.0;23211.0;5872.0;0.0;116250.0;309.0;346.0;357.1666666666667;0.602112676056338;0.47249190938511326;1.2411911798135942;358.15;0.2610915492957746
Centro Hospitalar Barreiro Montijo;Região de Saúde LVT;2016-09-01;2016;9;406.0;4003306.0;107675.0;75328.0;25692.0;6655.0;0.0;130608.0;348.0;381.6666666666667;362.0;-0.1076923076923077;0.16666666666666666;1.10752443737213;361.23333333333335;-0.206080586080586
